type,modified,license,rightsholder,accessrights,bibliographiccitation,references,institutionid,collectionid,datasetid,institutioncode,collectioncode,datasetname,basisofrecord,informationwithheld,datageneralizations,dynamicproperties,occurrenceid,catalognumber,recordnumber,recordedby,individualcount,sex,lifestage,reproductivecondition,behavior,establishmentmeans,occurrencestatus,preparations,disposition,associatedmedia,associatedreferences,associatedsequences,associatedtaxa,othercatalognumbers,occurrenceremarks,organismid,organismname,organismscope,associatedoccurrences,associatedorganisms,previousidentifications,organismremarks,materialsampleid,eventid,fieldnumber,eventdate,eventtime,startdayofyear,enddayofyear,year,month,day,verbatimeventdate,habitat,samplingprotocol,samplingeffort,fieldnotes,eventremarks,locationid,highergeographyid,highergeography,continent,waterbody,islandgroup,island,country,countrycode,stateprovince,county,municipality,locality,verbatimlocality,minimumelevationinmeters,maximumelevationinmeters,verbatimelevation,minimumdepthinmeters,maximumdepthinmeters,verbatimdepth,minimumdistanceabovesurfaceinmeters,maximumdistanceabovesurfaceinmeters,locationaccordingto,locationremarks,decimallatitude,decimallongitude,geodeticdatum,coordinateuncertaintyinmeters,coordinateprecision,verbatimcoordinates,verbatimlatitude,verbatimlongitude,verbatimcoordinatesystem,verbatimsrs,footprintwkt,footprintsrs,georeferencedby,georeferenceddate,georeferenceprotocol,georeferencesources,georeferenceverificationstatus,georeferenceremarks,geologicalcontextid,earliesteonorlowesteonothem,latesteonorhighesteonothem,earliesteraorlowesterathem,latesteraorhighesterathem,earliestperiodorlowestsystem,latestperiodorhighestsystem,earliestepochorlowestseries,latestepochorhighestseries,earliestageorloweststage,latestageorhigheststage,lowestbiostratigraphiczone,highestbiostratigraphiczone,lithostratigraphicterms,group,formation,member,bed,identificationid,identificationqualifier,typestatus,identifiedby,dateidentified,identificationreferences,identificationverificationstatus,identificationremarks,scientificnameid,namepublishedinid,scientificname,acceptednameusage,originalnameusage,namepublishedin,namepublishedinyear,higherclassification,kingdom,phylum,class,order,family,genus,subgenus,specificepithet,infraspecificepithet,taxonrank,verbatimtaxonrank,scientificnameauthorship,vernacularname,nomenclaturalcode,taxonomicstatus,taxonremarks,lengthinmm,lengthtype,lengthunitsinferred,massing,massunitsinferred,underivedlifestage,underivedsex,dataset_url,dataset_citation,gbifdatasetid,gbifpublisherid,dataset_contact_email,dataset_contact,dataset_pubdate,lastindexed,migrator_version,hasmedia,hastissue,wascaptive,isfossil,vntype,haslength
PhysicalObject,9/18/2019 15:43,http://creativecommons.org/publicdomain/zero/1.0/,,http://vertnet.org/resources/norms.html,"Museum of Vertebrate Zoology, UC Berkeley. MVZ Herp Collection (Arctos). Record ID: http://arctos.database.museum/guid/MVZ:Herp:250088?seid=176645. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=mvz_herp (source published on 2019-07-06)",http://arctos.database.museum/guid/MVZ:Herp:250088,MVZ,30,,MVZ,Amphibian and reptile specimens,,PreservedSpecimen,,,weight=14.10 g; snout-vent length=76.0 mm; tail length=87.0 mm; tail condition=regenerated ; sex=female ; age class=adult/juvenile,http://arctos.database.museum/guid/MVZ:Herp:250088?seid=176645,MVZ:Herp:250088,3076,Collector(s): Adam D. Leache,1,female,adult/juvenile,,,,,tissue (frozen); whole organism (ethanol),,,,,,collector number=3076,,http://arctos.database.museum/guid/MVZ:Herp:250088,,,,,<i>Sceloporus occidentalis</i> (accepted ID) identified by Adam D. Leache on 2005-12-16; method: field,,,,,9/5/2005,,248,248,2005,9,5,9/5/2005,,,,,,,,"North America, United States, California, Mariposa County",North America,,,,United States,,California,Mariposa County,,"~3km W of Yosemite Creek, Tioga Rd., Yosemite National Park","CA; Mariposa Co., Yosemite N.P., Tioga Rd., ~3km W. of Yosemite Creek",2400.9096,2400.9096,,,,,,,unknown,Elevation determined from GPS,37.83812,-119.59299,World Geodetic System 1984,,,37.83812/-119.59299,,,decimal degrees,,,,unknown,12/2/2005,not recorded,not recorded,unverified,,,,,,,,,,,,,,,,,,,,,A,,Adam D. Leache,12/16/2005,,field,,,,Sceloporus occidentalis,,,,,Animalia; Chordata; Reptilia; Squamata; Iguanidae; Phrynosomatinae;,Animalia,Chordata,Reptilia,Squamata,Iguanidae,Sceloporus,,occidentalis,,species,,,,ICZN,,,76,snout-vent length,0,14.1,0,adult/juvenile,female,,"Museum of Vertebrate Zoology, UC Berkeley. MVZ Herp Collection (Arctos). Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=mvz_herp (source published on 2019-07-06)",09c4287e-e6d5-4552-a07f-bff8a00833d8,8edbbde0-055e-11d8-b850-b8a03c50a862,atrox@berkeley.edu,Carol Spencer,7/6/2019,9/22/2019,no migrator,0,1,0,0,specimen,1
PhysicalObject,9/9/2019 18:52,http://creativecommons.org/publicdomain/zero/1.0/,,http://vertnet.org/resources/norms.html,"Museum of Vertebrate Zoology, UC Berkeley. MVZ Herp Collection (Arctos). Record ID: http://arctos.database.museum/guid/MVZ:Herp:250090?seid=738728. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=mvz_herp (source published on 2019-07-06)",http://arctos.database.museum/guid/MVZ:Herp:250090,MVZ,30,,MVZ,Amphibian and reptile specimens,,PreservedSpecimen,,,weight=14.50 g; snout-vent length=77.0 mm; tail length=115.0 mm; sex=male ; age class=adult/juvenile,http://arctos.database.museum/guid/MVZ:Herp:250090?seid=738728,MVZ:Herp:250090,2257,Collector(s): Adam D. Leache,1,male,adult/juvenile,,,,,tissue (frozen); whole organism (ethanol),,,,,,collector number=2257,,http://arctos.database.museum/guid/MVZ:Herp:250090,,,,,<i>Sceloporus occidentalis</i> (accepted ID) identified by Adam D. Leache on 2005-12-16; method: field,,,,,5/25/2005,,145,145,2005,5,25,5/25/2005,,,,,,,,"North America, United States, California, Mariposa County",North America,,,,United States,,California,Mariposa County,,"~0.75 mi. W of Wawona Tunnel, N side of Road, N base of Turtleback Dome, Yosemite N.P.,","CA; Mariposa Co., Yosemite N.P., N. base of Turtleback Dome, ~0.75 mi. W of Wawona Tunnel, N. side of Road",,,,,,,,,unknown,,37.7176,-119.70367,World Geodetic System 1984,,,37.7176/-119.70367,,,decimal degrees,,,,unknown,2/13/2009,not recorded,not recorded,unverified,,,,,,,,,,,,,,,,,,,,,A,,Adam D. Leache,12/16/2005,,field,,,,Sceloporus occidentalis,,,,,Animalia; Chordata; Reptilia; Squamata; Iguanidae; Phrynosomatinae;,Animalia,Chordata,Reptilia,Squamata,Iguanidae,Sceloporus,,occidentalis,,species,,,,ICZN,,,77,snout-vent length,0,14.5,0,adult/juvenile,male,,"Museum of Vertebrate Zoology, UC Berkeley. MVZ Herp Collection (Arctos). Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=mvz_herp (source published on 2019-07-06)",09c4287e-e6d5-4552-a07f-bff8a00833d8,8edbbde0-055e-11d8-b850-b8a03c50a862,atrox@berkeley.edu,Carol Spencer,7/6/2019,9/22/2019,no migrator,0,1,0,0,specimen,1
PhysicalObject,9/9/2019 18:52,http://creativecommons.org/publicdomain/zero/1.0/,,http://vertnet.org/resources/norms.html,"Museum of Vertebrate Zoology, UC Berkeley. MVZ Herp Collection (Arctos). Record ID: http://arctos.database.museum/guid/MVZ:Herp:250091?seid=1075169. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=mvz_herp (source published on 2019-07-06)",http://arctos.database.museum/guid/MVZ:Herp:250091,MVZ,30,,MVZ,Amphibian and reptile specimens,,PreservedSpecimen,,,weight=12.40 g; snout-vent length=73.0 mm; tail length=94.0 mm; tail condition=broken ; sex=male ; age class=adult/juvenile,http://arctos.database.museum/guid/MVZ:Herp:250091?seid=1075169,MVZ:Herp:250091,2258,Collector(s): Adam D. Leache,1,male,adult/juvenile,,,,,tissue (frozen); whole organism (ethanol),,,,,,collector number=2258,,http://arctos.database.museum/guid/MVZ:Herp:250091,,,,,<i>Sceloporus occidentalis</i> (accepted ID) identified by Adam D. Leache on 2005-12-16; method: field,,,,,5/25/2005,,145,145,2005,5,25,5/25/2005,,,,,,,,"North America, United States, California, Mariposa County",North America,,,,United States,,California,Mariposa County,,"~0.75 mi. W of Wawona Tunnel, N side of Road, N base of Turtleback Dome, Yosemite N.P.,","CA; Mariposa Co., Yosemite N.P., N. base of Turtleback Dome, ~0.75 mi. W of Wawona Tunnel, N. side of Road",,,,,,,,,unknown,,37.7176,-119.70367,World Geodetic System 1984,,,37.7176/-119.70367,,,decimal degrees,,,,unknown,2/13/2009,not recorded,not recorded,unverified,,,,,,,,,,,,,,,,,,,,,A,,Adam D. Leache,12/16/2005,,field,,,,Sceloporus occidentalis,,,,,Animalia; Chordata; Reptilia; Squamata; Iguanidae; Phrynosomatinae;,Animalia,Chordata,Reptilia,Squamata,Iguanidae,Sceloporus,,occidentalis,,species,,,,ICZN,,,73,snout-vent length,0,12.4,0,adult/juvenile,male,,"Museum of Vertebrate Zoology, UC Berkeley. MVZ Herp Collection (Arctos). Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=mvz_herp (source published on 2019-07-06)",09c4287e-e6d5-4552-a07f-bff8a00833d8,8edbbde0-055e-11d8-b850-b8a03c50a862,atrox@berkeley.edu,Carol Spencer,7/6/2019,9/22/2019,no migrator,0,1,0,0,specimen,1
PhysicalObject,6/19/2019 5:52,http://creativecommons.org/publicdomain/zero/1.0/,,http://www.vertnet.org/resources/norms.html,"Museum of Vertebrate Zoology, UC Berkeley. MVZ Herp Collection (Arctos). Record ID: http://arctos.database.museum/guid/MVZ:Herp:250096?seid=666922. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=mvz_herp (source published on 2019-07-06)",http://arctos.database.museum/guid/MVZ:Herp:250096,urn:lsid:biocol.org:col:34777,urn:lsid:biocol.org:col:34818,,MVZ,Amphibian and reptile specimens,,PreservedSpecimen,,,weight=2.40 g; snout-vent length=43.0 mm; tail length=12.0 mm; sex=unknown ; age class=juvenile,http://arctos.database.museum/guid/MVZ:Herp:250096?seid=666922,MVZ:Herp:250096,2180,Collector(s): Adam D. Leache,1,undetermined,juvenile,,,,,tissue (frozen); whole organism (ethanol),,,,,,collector number=2180,,http://arctos.database.museum/guid/MVZ:Herp:250096,,,,,<i>Sceloporus occidentalis</i> (accepted ID) identified by Adam D. Leache on 2005-12-16; method: field,,,,,5/20/2005,,140,140,2005,5,20,5/20/2005,,,,,,,,"North America, United States, California, Mariposa County",North America,,,,United States,,California,Mariposa County,,"Foresta Rd., Yosemite National Park","CA; Mariposa Co., Yosemite N.P., Forester Rd., Pitfall Array",,,,,,,,,unknown,,37.70403,-119.73315,World Geodetic System 1984,,,37.70403/-119.73315,,,decimal degrees,,,,unknown,2/13/2009,not recorded,not recorded,unverified,,,,,,,,,,,,,,,,,,,,,A,,Adam D. Leache,12/16/2005,,field,,,,Sceloporus occidentalis,,,,,Animalia; Chordata; Reptilia; Squamata; Iguanidae; Phrynosomatinae;,Animalia,Chordata,Reptilia,Squamata,Iguanidae,Sceloporus,,occidentalis,,species,,,,ICZN,,,43,snout-vent length,0,2.4,0,juvenile,unknown,,"Museum of Vertebrate Zoology, UC Berkeley. MVZ Herp Collection (Arctos). Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=mvz_herp (source published on 2019-07-06)",09c4287e-e6d5-4552-a07f-bff8a00833d8,8edbbde0-055e-11d8-b850-b8a03c50a862,atrox@berkeley.edu,Carol Spencer,7/6/2019,9/22/2019,no migrator,0,1,0,0,specimen,1
PhysicalObject,6/19/2019 5:52,http://creativecommons.org/publicdomain/zero/1.0/,,http://www.vertnet.org/resources/norms.html,"Museum of Vertebrate Zoology, UC Berkeley. MVZ Herp Collection (Arctos). Record ID: http://arctos.database.museum/guid/MVZ:Herp:250097?seid=1725550. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=mvz_herp (source published on 2019-07-06)",http://arctos.database.museum/guid/MVZ:Herp:250097,urn:lsid:biocol.org:col:34777,urn:lsid:biocol.org:col:34818,,MVZ,Amphibian and reptile specimens,,PreservedSpecimen,,,weight=17.20 g; snout-vent length=81.0 mm; tail length=106.0 mm; tail condition=regenerated ; sex=male ; age class=adult/juvenile,http://arctos.database.museum/guid/MVZ:Herp:250097?seid=1725550,MVZ:Herp:250097,2261,Collector(s): Adam D. Leache,1,male,adult/juvenile,,,,,tissue (frozen); whole organism (ethanol),,,,,,collector number=2261,,http://arctos.database.museum/guid/MVZ:Herp:250097,,,,,<i>Sceloporus occidentalis</i> (accepted ID) identified by Adam D. Leache on 2005-12-16; method: field,,,,,5/25/2005,,145,145,2005,5,25,5/25/2005,,,,,,,,"North America, United States, California, Mariposa County",North America,,,,United States,,California,Mariposa County,,"Glacier Point, Yosemite National Park","CA; Mariposa Co., Yosemite N.P., Glacier Point",,,,,,,,,unknown,,37.729,-119.57286,World Geodetic System 1984,,,37.729/-119.57286,,,decimal degrees,,,,unknown,2/13/2009,not recorded,GPS,unverified,,,,,,,,,,,,,,,,,,,,,A,,Adam D. Leache,12/16/2005,,field,,,,Sceloporus occidentalis,,,,,Animalia; Chordata; Reptilia; Squamata; Iguanidae; Phrynosomatinae;,Animalia,Chordata,Reptilia,Squamata,Iguanidae,Sceloporus,,occidentalis,,species,,,,ICZN,,,81,snout-vent length,0,17.2,0,adult/juvenile,male,,"Museum of Vertebrate Zoology, UC Berkeley. MVZ Herp Collection (Arctos). Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=mvz_herp (source published on 2019-07-06)",09c4287e-e6d5-4552-a07f-bff8a00833d8,8edbbde0-055e-11d8-b850-b8a03c50a862,atrox@berkeley.edu,Carol Spencer,7/6/2019,9/22/2019,no migrator,0,1,0,0,specimen,1
PhysicalObject,6/19/2019 5:52,http://creativecommons.org/publicdomain/zero/1.0/,,http://www.vertnet.org/resources/norms.html,"Museum of Vertebrate Zoology, UC Berkeley. MVZ Herp Collection (Arctos). Record ID: http://arctos.database.museum/guid/MVZ:Herp:250098?seid=944972. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=mvz_herp (source published on 2019-07-06)",http://arctos.database.museum/guid/MVZ:Herp:250098,urn:lsid:biocol.org:col:34777,urn:lsid:biocol.org:col:34818,,MVZ,Amphibian and reptile specimens,,PreservedSpecimen,,,weight=11.70 g; snout-vent length=74.0 mm; tail length=106.0 mm; tail condition=broken ; sex=male ; age class=adult/juvenile,http://arctos.database.museum/guid/MVZ:Herp:250098?seid=944972,MVZ:Herp:250098,2262,Collector(s): Adam D. Leache,1,male,adult/juvenile,,,,,tissue (frozen); whole organism (ethanol),,,,,,collector number=2262,,http://arctos.database.museum/guid/MVZ:Herp:250098,,,,,<i>Sceloporus occidentalis</i> (accepted ID) identified by Adam D. Leache on 2005-12-16; method: field,,,,,5/25/2005,,145,145,2005,5,25,5/25/2005,,,,,,,,"North America, United States, California, Mariposa County",North America,,,,United States,,California,Mariposa County,,"Glacier Point, Yosemite National Park","CA; Mariposa Co., Yosemite N.P., Glacier Point",,,,,,,,,unknown,,37.729,-119.57286,World Geodetic System 1984,,,37.729/-119.57286,,,decimal degrees,,,,unknown,2/13/2009,not recorded,GPS,unverified,,,,,,,,,,,,,,,,,,,,,A,,Adam D. Leache,12/16/2005,,field,,,,Sceloporus occidentalis,,,,,Animalia; Chordata; Reptilia; Squamata; Iguanidae; Phrynosomatinae;,Animalia,Chordata,Reptilia,Squamata,Iguanidae,Sceloporus,,occidentalis,,species,,,,ICZN,,,74,snout-vent length,0,11.7,0,adult/juvenile,male,,"Museum of Vertebrate Zoology, UC Berkeley. MVZ Herp Collection (Arctos). Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=mvz_herp (source published on 2019-07-06)",09c4287e-e6d5-4552-a07f-bff8a00833d8,8edbbde0-055e-11d8-b850-b8a03c50a862,atrox@berkeley.edu,Carol Spencer,7/6/2019,9/22/2019,no migrator,0,1,0,0,specimen,1
PhysicalObject,6/20/2019 2:47,http://creativecommons.org/publicdomain/zero/1.0/,,http://www.vertnet.org/resources/norms.html,"Museum of Vertebrate Zoology, UC Berkeley. MVZ Herp Collection (Arctos). Record ID: http://arctos.database.museum/guid/MVZ:Herp:250099?seid=1118752. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=mvz_herp (source published on 2019-07-06)",http://arctos.database.museum/guid/MVZ:Herp:250099,urn:lsid:biocol.org:col:34777,urn:lsid:biocol.org:col:34818,,MVZ,Amphibian and reptile specimens,,PreservedSpecimen,,,weight=16.30 g; snout-vent length=81.0 mm; tail length=113.0 mm; sex=male ; age class=adult/juvenile,http://arctos.database.museum/guid/MVZ:Herp:250099?seid=1118752,MVZ:Herp:250099,3068,Collector(s): Adam D. Leache,1,male,adult/juvenile,,,,,tissue (frozen); whole organism (ethanol),,,,,,collector number=3068,,http://arctos.database.museum/guid/MVZ:Herp:250099,,,,,<i>Sceloporus occidentalis</i> (accepted ID) identified by Adam D. Leache on 2005-12-16; method: field,,,,,9/4/2005,,247,247,2005,9,4,9/4/2005,,,,,,,,"North America, United States, California, Mariposa County",North America,,,,United States,,California,Mariposa County,,"North Dome, Yosemite National Park","CA; Mariposa Co., Yosemite N.P., North Dome",2271.9792,2271.9792,,,,,,,unknown,Elevation determined from GPS,37.76014,-119.55835,World Geodetic System 1984,,,37.76014/-119.55835,,,decimal degrees,,,,unknown,2/13/2009,not recorded,GPS,unverified,,,,,,,,,,,,,,,,,,,,,A,,Adam D. Leache,12/16/2005,,field,,,,Sceloporus occidentalis,,,,,Animalia; Chordata; Reptilia; Squamata; Iguanidae; Phrynosomatinae;,Animalia,Chordata,Reptilia,Squamata,Iguanidae,Sceloporus,,occidentalis,,species,,,,ICZN,,,81,snout-vent length,0,16.3,0,adult/juvenile,male,,"Museum of Vertebrate Zoology, UC Berkeley. MVZ Herp Collection (Arctos). Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=mvz_herp (source published on 2019-07-06)",09c4287e-e6d5-4552-a07f-bff8a00833d8,8edbbde0-055e-11d8-b850-b8a03c50a862,atrox@berkeley.edu,Carol Spencer,7/6/2019,9/22/2019,no migrator,0,1,0,0,specimen,1
PhysicalObject,9/9/2019 18:52,http://creativecommons.org/publicdomain/zero/1.0/,,http://vertnet.org/resources/norms.html,"Museum of Vertebrate Zoology, UC Berkeley. MVZ Herp Collection (Arctos). Record ID: http://arctos.database.museum/guid/MVZ:Herp:250108?seid=761044. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=mvz_herp (source published on 2019-07-06)",http://arctos.database.museum/guid/MVZ:Herp:250108,MVZ,30,,MVZ,Amphibian and reptile specimens,,PreservedSpecimen,,,weight=19.20 g; snout-vent length=81.0 mm; tail length=123.0 mm; sex=male ; age class=adult/juvenile,http://arctos.database.museum/guid/MVZ:Herp:250108?seid=761044,MVZ:Herp:250108,2269,Collector(s): Adam D. Leache,1,male,adult/juvenile,,,,,tissue (frozen); whole organism (ethanol),,,,,,collector number=2269,,http://arctos.database.museum/guid/MVZ:Herp:250108,,,,,<i>Sceloporus occidentalis</i> (accepted ID) identified by Adam D. Leache on 2005-12-16; method: field,,,,,5/25/2005,,145,145,2005,5,25,5/25/2005,,,,,,,,"North America, United States, California, Mariposa County",North America,,,,United States,,California,Mariposa County,,"Trail to Chilnualna Falls, Wawona, Yosemite National Park","CA; Mariposa Co., Yosemite N.P., Wawona, trail to Chilnualna Falls",,,,,,,,,unknown,,37.54785,-119.64165,World Geodetic System 1984,,,37.54785/-119.64165,,,decimal degrees,,,,unknown,2/13/2009,not recorded,GPS,unverified,,,,,,,,,,,,,,,,,,,,,A,,Adam D. Leache,12/16/2005,,field,,,,Sceloporus occidentalis,,,,,Animalia; Chordata; Reptilia; Squamata; Iguanidae; Phrynosomatinae;,Animalia,Chordata,Reptilia,Squamata,Iguanidae,Sceloporus,,occidentalis,,species,,,,ICZN,,,81,snout-vent length,0,19.2,0,adult/juvenile,male,,"Museum of Vertebrate Zoology, UC Berkeley. MVZ Herp Collection (Arctos). Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=mvz_herp (source published on 2019-07-06)",09c4287e-e6d5-4552-a07f-bff8a00833d8,8edbbde0-055e-11d8-b850-b8a03c50a862,atrox@berkeley.edu,Carol Spencer,7/6/2019,9/22/2019,no migrator,0,1,0,0,specimen,1
PhysicalObject,6/11/2019 17:33,http://creativecommons.org/publicdomain/zero/1.0/,,http://www.vertnet.org/resources/norms.html,"Museum of Vertebrate Zoology, UC Berkeley. MVZ Herp Collection (Arctos). Record ID: http://arctos.database.museum/guid/MVZ:Herp:250109?seid=169626. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=mvz_herp (source published on 2019-07-06)",http://arctos.database.museum/guid/MVZ:Herp:250109,urn:lsid:biocol.org:col:34777,urn:lsid:biocol.org:col:34818,,MVZ,Amphibian and reptile specimens,,PreservedSpecimen,,,weight=11.60 g; snout-vent length=73.0 mm; tail length=81.0 mm; tail condition=regenerated ; sex=male ; age class=adult/juvenile,http://arctos.database.museum/guid/MVZ:Herp:250109?seid=169626,MVZ:Herp:250109,2270,Collector(s): Adam D. Leache,1,male,adult/juvenile,,,,,tissue (frozen); whole organism (ethanol),,,,,,collector number=2270,,http://arctos.database.museum/guid/MVZ:Herp:250109,,,,,<i>Sceloporus occidentalis</i> (accepted ID) identified by Adam D. Leache on 2005-12-16; method: field,,,,,5/25/2005,,145,145,2005,5,25,5/25/2005,,,,,,,,"North America, United States, California, Mariposa County",North America,,,,United States,,California,Mariposa County,,"Trail to Chilnualna Falls, Wawona, Yosemite National Park","CA; Mariposa Co., Yosemite N.P., Wawona, trail to Chilnualna Falls",,,,,,,,,unknown,,37.54785,-119.64165,World Geodetic System 1984,,,37.54785/-119.64165,,,decimal degrees,,,,unknown,2/13/2009,not recorded,GPS,unverified,,,,,,,,,,,,,,,,,,,,,A,,Adam D. Leache,12/16/2005,,field,,,,Sceloporus occidentalis,,,,,Animalia; Chordata; Reptilia; Squamata; Iguanidae; Phrynosomatinae;,Animalia,Chordata,Reptilia,Squamata,Iguanidae,Sceloporus,,occidentalis,,species,,,,ICZN,,,73,snout-vent length,0,11.6,0,adult/juvenile,male,,"Museum of Vertebrate Zoology, UC Berkeley. MVZ Herp Collection (Arctos). Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=mvz_herp (source published on 2019-07-06)",09c4287e-e6d5-4552-a07f-bff8a00833d8,8edbbde0-055e-11d8-b850-b8a03c50a862,atrox@berkeley.edu,Carol Spencer,7/6/2019,9/22/2019,no migrator,0,1,0,0,specimen,1
PhysicalObject,9/18/2019 15:43,http://creativecommons.org/publicdomain/zero/1.0/,,http://vertnet.org/resources/norms.html,"Museum of Vertebrate Zoology, UC Berkeley. MVZ Herp Collection (Arctos). Record ID: http://arctos.database.museum/guid/MVZ:Herp:250111?seid=1394079. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=mvz_herp (source published on 2019-07-06)",http://arctos.database.museum/guid/MVZ:Herp:250111,MVZ,30,,MVZ,Amphibian and reptile specimens,,PreservedSpecimen,,,weight=15.50 g; snout-vent length=80.0 mm; tail length=115.0 mm; sex=female ; age class=adult/juvenile,http://arctos.database.museum/guid/MVZ:Herp:250111?seid=1394079,MVZ:Herp:250111,2237,Collector(s): Adam D. Leache,1,female,adult/juvenile,,,,,tissue (frozen); whole organism (ethanol),,,,,,collector number=2237,basking on boulder,http://arctos.database.museum/guid/MVZ:Herp:250111,,,,,<i>Sceloporus occidentalis</i> (accepted ID) identified by Adam D. Leache on 2005-12-16; method: field,,,,,5/23/2005,,143,143,2005,5,23,5/23/2005,,,,,,,,"North America, United States, California, Mariposa County",North America,,,,United States,,California,Mariposa County,,"Trail to Mirror Lake, Yosemite Valley, Yosemite National Park","CA; Mariposa Co., Yosemite N.P., Yosemite Valley, trail to Mirror Lake",,,,,,,,,unknown,,37.74059,-119.55998,World Geodetic System 1984,,,37.74059/-119.55998,,,decimal degrees,,,,unknown,2/13/2009,not recorded,GPS,unverified,,,,,,,,,,,,,,,,,,,,,A,,Adam D. Leache,12/16/2005,,field,,,,Sceloporus occidentalis,,,,,Animalia; Chordata; Reptilia; Squamata; Iguanidae; Phrynosomatinae;,Animalia,Chordata,Reptilia,Squamata,Iguanidae,Sceloporus,,occidentalis,,species,,,,ICZN,,,80,snout-vent length,0,15.5,0,adult/juvenile,female,,"Museum of Vertebrate Zoology, UC Berkeley. MVZ Herp Collection (Arctos). Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=mvz_herp (source published on 2019-07-06)",09c4287e-e6d5-4552-a07f-bff8a00833d8,8edbbde0-055e-11d8-b850-b8a03c50a862,atrox@berkeley.edu,Carol Spencer,7/6/2019,9/22/2019,no migrator,0,1,0,0,specimen,1
PhysicalObject,9/17/2019 11:41,http://creativecommons.org/publicdomain/zero/1.0/,,http://vertnet.org/resources/norms.html,"Museum of Vertebrate Zoology, UC Berkeley. MVZ Herp Collection (Arctos). Record ID: http://arctos.database.museum/guid/MVZ:Herp:250113?seid=1520334. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=mvz_herp (source published on 2019-07-06)",http://arctos.database.museum/guid/MVZ:Herp:250113,MVZ,30,,MVZ,Amphibian and reptile specimens,,PreservedSpecimen,,,weight=19.20 g; snout-vent length=81.0 mm; tail length=82.0 mm; sex=male ; age class=adult/juvenile,http://arctos.database.museum/guid/MVZ:Herp:250113?seid=1520334,MVZ:Herp:250113,2247,Collector(s): Adam D. Leache,1,male,adult/juvenile,,,,,tissue (frozen); tissue (frozen) sample; whole organism (ethanol),,,,,,collector number=2247,basking on boulders at rockslide,http://arctos.database.museum/guid/MVZ:Herp:250113,,,,,<i>Sceloporus occidentalis</i> (accepted ID) identified by Adam D. Leache on 2005-12-16; method: field,,,,,5/23/2005,,143,143,2005,5,23,5/23/2005,,,,,,,,"North America, United States, California, Mariposa County",North America,,,,United States,,California,Mariposa County,,"Trail to Mirror Lake, Yosemite Valley, Yosemite National Park","CA; Mariposa Co., Yosemite N.P., Yosemite Valley, trail to Mirror Lake",,,,,,,,,unknown,,37.74636,-119.55374,World Geodetic System 1984,,,37.74636/-119.55374,,,decimal degrees,,,,unknown,2/13/2009,not recorded,GPS,unverified,,,,,,,,,,,,,,,,,,,,,A,,Adam D. Leache,12/16/2005,,field,,,,Sceloporus occidentalis,,,,,Animalia; Chordata; Reptilia; Squamata; Iguanidae; Phrynosomatinae;,Animalia,Chordata,Reptilia,Squamata,Iguanidae,Sceloporus,,occidentalis,,species,,,,ICZN,,,81,snout-vent length,0,19.2,0,adult/juvenile,male,,"Museum of Vertebrate Zoology, UC Berkeley. MVZ Herp Collection (Arctos). Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=mvz_herp (source published on 2019-07-06)",09c4287e-e6d5-4552-a07f-bff8a00833d8,8edbbde0-055e-11d8-b850-b8a03c50a862,atrox@berkeley.edu,Carol Spencer,7/6/2019,9/22/2019,no migrator,0,1,0,0,specimen,1
